s,x_0,x_1,p_0,res,arc_err,curv,tangent_cos,sigma_min,tau,bif_flag,stable
0.0,0.042832755,-0.0010925047,0.050109535,0.0011360958,0.0014319746,0.19937812,1.0,0.035555974,,0,1
0.015025042,0.042271517,-0.0010997616,0.034547508,0.0011472059,0.0012242218,0.19438875,0.99999976,0.049995527,,0,1
0.030050084,0.041702643,-0.0011003055,0.019028217,0.001450793,0.0010369001,0.18915868,0.9999998,0.06437707,,0,1
0.045075126,0.041126825,-0.0010945015,0.0035504699,0.001893722,0.00086930825,0.18369626,0.9999999,0.07870318,,0,1
0.060100168,0.040544614,-0.0010827966,-0.011886597,0.0023856838,0.0007204289,0.17801121,0.99999976,0.092975825,,0,1
0.07512521,0.03995677,-0.0010654703,-0.027284294,0.0028902902,0.000589244,0.17211437,0.9999998,0.107197836,,0,1
0.09015025,0.039363913,-0.0010429733,-0.042643875,0.003392452,0.0004748157,0.1660186,0.9999998,0.1213717,,0,1
0.105175294,0.0387666,-0.0010157041,-0.05796656,0.0038851346,0.0003759762,0.1597374,0.9999999,0.13549976,,0,1
0.120200336,0.038165577,-0.0009839945,-0.073253736,0.0043647448,0.00029165138,0.15328564,0.9999999,0.14958489,,0,1
0.13522539,0.037561417,-0.0009483546,-0.08850637,0.004829316,0.00022068954,0.14667992,1.0,0.1636292,,0,1
0.15025042,0.036954798,-0.0009090733,-0.10372637,0.0052777263,0.0001620044,0.13993806,0.99999994,0.17763597,,0,1
0.16527545,0.036346234,-0.0008665435,-0.11891502,0.005709306,0.00011440811,0.13307922,0.9999998,0.19160749,,0,1
0.1803005,0.03573639,-0.0008211918,-0.13407385,0.006123716,7.678521e-05,0.12612432,0.99999994,0.20554663,,0,1
0.19532555,0.035125926,-0.0007733386,-0.1492042,0.006520786,4.8019854e-05,0.11909562,0.99999994,0.21945605,,0,1
0.21035059,0.034515284,-0.0007233452,-0.1643078,0.006900453,2.7040296e-05,0.11201716,1.0,0.23333837,,0,1
0.22537562,0.033905067,-0.0006716233,-0.17938629,0.007262778,1.27718695e-05,0.10491574,1.0,0.24719642,,0,1
0.24040067,0.033295907,-0.0006184578,-0.19444105,0.007607888,4.2153906e-06,0.097818576,0.99999994,0.26103288,,0,1
0.25542572,0.03268829,-0.0005641822,-0.20947394,0.00793595,4.0933924e-07,0.09075796,0.9999999,0.27485052,,0,1
0.27045077,0.032082707,-0.0005091466,-0.2244862,0.008247157,4.4326816e-07,0.0837686,1.0,0.28865162,,0,1
0.2854758,0.031479627,-0.00045367703,-0.23947975,0.008541756,3.4778898e-06,0.07688955,1.0,0.302439,,0,1
0.30050084,0.030879693,-0.00039808638,-0.25445634,0.008820077,8.736016e-06,0.07016767,1.0,0.31621572,,0,1
0.3155259,0.030283092,-0.00034260377,-0.26941764,0.009082329,1.5512222e-05,0.063658014,0.99999994,0.32998383,,0,1
0.3305509,0.029690528,-0.00028749928,-0.28436506,0.009328907,2.317889e-05,0.057427254,0.99999994,0.34374613,,0,1
0.34557596,0.029102257,-0.00023319013,-0.29930016,0.009560096,3.1185733e-05,0.051560372,0.99999994,0.35750467,,0,1
0.360601,0.028518757,-0.00017964654,-0.31422436,0.009776259,3.9042683e-05,0.046164744,1.0,0.37126186,,0,1
0.37562606,0.027940297,-0.00012741983,-0.32914037,0.009977753,4.6379475e-05,0.041377787,1.0,0.38502097,,0,1
0.3906511,0.027367366,-7.6392666e-05,-0.34404814,0.010164951,5.283006e-05,0.037367303,0.9999999,0.39878288,,0,1
0.40567613,0.026800325,-2.701953e-05,-0.3589503,0.010338278,5.817674e-05,0.03432131,0.99999994,0.41255093,,0,1
0.42070118,0.026239244,2.05338e-05,-0.373848,0.010498006,6.223119e-05,0.032410033,0.99999994,0.42632648,,0,1
0.43572623,0.025684642,6.6280365e-05,-0.38874283,0.010644628,6.487297e-05,0.03172389,0.9999999,0.4401121,,0,1
0.45075125,0.025136745,0.0001098495,-0.4036361,0.010778513,6.6069995e-05,0.032218497,0.9999999,0.45390958,,0,1
0.4657763,0.024595736,0.0001511313,-0.4185289,0.010900024,6.580766e-05,0.03371964,0.9999998,0.4677204,,0,1
0.48080134,0.024061834,0.0001901947,-0.4334232,0.011009571,6.4177766e-05,0.035982136,0.9999999,0.48154685,,0,1
0.4958264,0.023535358,0.0002267845,-0.4483198,0.011107596,6.126634e-05,0.03876025,0.9999998,0.4953905,,0,1
0.51085144,0.023016313,0.00026081875,-0.46322015,0.011194409,5.7211517e-05,0.041845948,0.99999976,0.5092528,,0,1
0.52587646,0.022505073,0.00029209256,-0.47812513,0.011270505,5.2225274e-05,0.045078713,0.9999998,0.52313524,,0,1
0.54090154,0.022001507,0.0003207121,-0.49303612,0.011336141,4.6477762e-05,0.048340596,0.9999998,0.53703916,,0,1
0.55592656,0.021506032,0.00034656376,-0.50795406,0.0113918595,4.0219373e-05,0.05154478,0.99999976,0.55096614,,0,1
0.5709516,0.02101866,0.0003697481,-0.5228796,0.011437991,3.367745e-05,0.054628707,0.99999976,0.5649169,,0,1
0.58597666,0.02053942,0.00038994104,-0.537814,0.011474883,2.7120941e-05,0.05754777,0.9999999,0.5788929,,0,1
0.6010017,0.020068357,0.00040742755,-0.5527584,0.0115029095,2.0776151e-05,0.060267467,0.9999999,0.5928951,,0,1
0.6160267,0.019605478,0.0004218947,-0.5677128,0.011522382,1.4886694e-05,0.062763415,0.9999998,0.60692376,,0,1
0.6310518,0.019151228,0.0004335884,-0.58267844,0.01153393,9.701358e-06,0.06501835,0.99999976,0.6209809,,0,1
0.6460768,0.018705038,0.00044258125,-0.59765565,0.011537542,5.4330912e-06,0.06701945,0.9999998,0.63506573,,0,1
0.6611018,0.018267369,0.00044868328,-0.6126454,0.011533846,2.2846752e-06,0.06875804,0.9999999,0.6491801,,0,1
0.6761269,0.017837843,0.00045196153,-0.6276484,0.011522949,4.3765098e-07,0.070228696,0.9999999,0.6633241,,0,1
0.6911519,0.017416868,0.0004526656,-0.6426637,0.011505445,4.6248033e-08,0.07142898,0.9999999,0.67749745,,0,1
0.706177,0.017003976,0.00045078248,-0.65769315,0.011481388,1.2396924e-06,0.07235803,0.9999998,0.6917011,,0,1
0.721202,0.016599422,0.00044619106,-0.6727363,0.01145127,4.1161225e-06,0.07301803,0.9999998,0.7059351,,0,1
0.73622704,0.01620295,0.00043920986,-0.68779373,0.011415276,8.745884e-06,0.07341068,0.9999998,0.72019964,,0,1
0.7512521,0.015814815,0.00042965077,-0.7028653,0.011373911,1.51685845e-05,0.07354183,0.9999998,0.7344949,,0,1
0.76627713,0.015434485,0.00041798502,-0.71795094,0.01132714,2.3393459e-05,0.07341747,0.9999998,0.7488199,,0,1
0.7813022,0.015062241,0.00040381774,-0.7330513,0.0112755,3.3395787e-05,0.0730432,0.9999999,0.7631758,,0,1
0.79632723,0.014697744,0.00038762018,-0.7481661,0.011219075,4.512565e-05,0.072427236,0.9999998,0.77756155,,0,1
0.81135225,0.014341252,0.0003694147,-0.7632946,0.011158388,5.850818e-05,0.07157944,0.99999976,0.7919771,,0,1
0.82637733,0.013992215,0.00034927018,-0.7784375,0.0110933455,7.343597e-05,0.07050843,0.99999994,0.80642194,,0,1
0.84140235,0.013650836,0.00032731146,-0.79359436,0.011024432,8.977097e-05,0.069225214,0.99999994,0.820896,,0,1
0.8564274,0.013316724,0.00030372106,-0.8087642,0.010951637,0.000107369175,0.06774062,0.9999999,0.83539766,,0,1
0.87145245,0.012989992,0.00027852133,-0.82394826,0.010875388,0.00012608862,0.0660653,0.9999998,0.84992826,,0,1
0.8864775,0.0126705,0.0002518203,-0.8391454,0.010795871,0.00014570361,0.0642136,0.9999999,0.8644864,,0,1
0.9015025,0.012357974,0.00022375211,-0.8543547,0.010713149,0.00016602564,0.06219697,0.9999999,0.87907064,,0,1
0.91652757,0.012052316,0.00019444898,-0.8695756,0.010627437,0.00018687779,0.060028758,0.99999994,0.8936803,,0,1
0.9315526,0.011753671,0.00016414933,-0.8848089,0.010539179,0.00020799234,0.057723634,1.0,0.90831625,,0,1
0.94657767,0.011461403,0.0001327619,-0.9000531,0.010448079,0.00022920688,0.055294916,1.0,0.9229759,,0,1
0.9616027,0.011175819,0.00010080263,-0.91530836,0.01035471,0.0002502393,0.05275935,0.99999994,0.93766,,0,1
0.9766277,0.010896523,6.7850575e-05,-0.93057334,0.010258973,0.00027092182,0.05013243,0.99999994,0.9523664,,0,1
0.9916528,0.010623336,3.4365803e-05,-0.9458477,0.0101609705,0.0002910328,0.047431428,1.0,0.96709436,,0,1
1.0066779,0.010356395,3.3900142e-07,-0.9611311,0.010061108,0.00031034983,0.04467503,0.99999994,0.9818439,,0,1
1.0217029,0.010095164,-3.4078956e-05,-0.97642237,0.009959116,0.00032870786,0.04188426,1.0,0.99661267,,0,1
1.0367279,0.00983998,-6.873347e-05,-0.9917213,0.009855581,0.00034587528,0.039082173,0.9999999,1.0,,0,1
1.0517529,0.009590324,-0.00010335818,-1.0070269,0.009750237,0.00036171358,0.036295336,0.9999998,1.0,,0,1
1.066778,0.0093461,-0.00013793632,-1.0223386,0.009643215,0.0003760548,0.033556186,0.9999998,1.0,,0,1
1.0818031,0.00910729,-0.00017274357,-1.0376561,0.009534742,0.00038873573,0.03090126,0.9999999,1.0,,0,1
1.0968281,0.008873789,-0.0002070833,-1.0529777,0.009424921,0.00039970843,0.028377883,1.0,1.0,,0,1
1.1118531,0.008645354,-0.00024110451,-1.0683029,0.00931372,0.0004088067,0.026043672,0.99999994,1.0,,0,1
1.1268781,0.008421956,-0.00027487613,-1.0836314,0.009201331,0.00041594796,0.023969056,1.0,1.0,,0,1
1.1419032,0.008203568,-0.0003080964,-1.0989623,0.009087934,0.00042111328,0.022237398,0.99999994,1.0,,0,1
1.1569282,0.007989576,-0.00034079514,-1.114295,0.008973052,0.00042422581,0.020938948,1.0,1.0,,0,1
1.1719533,0.0077803656,-0.0003724899,-1.129628,0.008857288,0.00042527242,0.020156825,1.0,1.0,,0,1
1.1869783,0.007575562,-0.00040376186,-1.1449617,0.008740448,0.00042424546,0.019944832,0.99999994,1.0,,0,1
1.2020034,0.007375123,-0.00043410622,-1.160294,0.008622638,0.0004211671,0.020308997,0.9999999,1.0,,0,1
1.2170284,0.0071790777,-0.00046315044,-1.1756256,0.008504068,0.00041611816,0.02120375,0.9999999,1.0,,0,1
1.2320534,0.0069871657,-0.0004915837,-1.1909547,0.008384641,0.00040911045,0.022547066,0.9999999,1.0,,0,1
1.2470785,0.0067991167,-0.0005187355,-1.2062812,0.008264171,0.00040019475,0.02424298,1.0,1.0,,0,1
1.2621036,0.0066151638,-0.0005446896,-1.2216034,0.008143104,0.00038951173,0.026201775,1.0,1.0,,0,1
1.2771286,0.0064347107,-0.00056957453,-1.2369213,0.008020885,0.0003771699,0.028346255,0.99999994,1.0,,0,1
1.2921536,0.0062583126,-0.0005930066,-1.2522342,0.0078983335,0.00036327058,0.03061458,0.9999999,1.0,,0,1
1.3071786,0.0060854256,-0.0006151423,-1.2675416,0.0077749356,0.00034795352,0.03295868,0.9999999,1.0,,0,1
1.3222036,0.005916139,-0.0006359201,-1.2828428,0.0076509505,0.00033134993,0.0353423,0.99999994,1.0,,0,1
1.3372288,0.0057500936,-0.0006552357,-1.2981371,0.0075260503,0.0003136515,0.037736576,1.0,1.0,,0,1
1.3522538,0.005587751,-0.0006730277,-1.3134239,0.0074009737,0.0002950038,0.040119953,1.0,1.0,,0,1
1.3672788,0.005428387,-0.0006892439,-1.3287013,0.0072748964,0.00027558417,0.042474378,0.99999994,1.0,,0,1
1.3823038,0.0052723642,-0.0007039346,-1.3439702,0.0071484423,0.00025556635,0.044786505,0.99999994,1.0,,0,1
1.3973289,0.005119607,-0.0007170886,-1.3592299,0.0070216455,0.00023515015,0.04704562,0.9999999,1.0,,0,1
1.412354,0.004969593,-0.0007286221,-1.3744794,0.006893913,0.00021450338,0.049242254,0.9999999,1.0,,0,1
1.427379,0.0048226453,-0.0007383507,-1.3897187,0.0067657866,0.0001938181,0.051369652,1.0,1.0,,0,1
1.442404,0.0046786666,-0.0007465035,-1.4049462,0.0066372785,0.00017332342,0.053422105,1.0,1.0,,0,1
1.457429,0.004537573,-0.0007529408,-1.4201628,0.006508382,0.00015315236,0.055394277,0.99999994,1.0,,0,1
1.4724541,0.004399253,-0.00075786933,-1.4353664,0.0063790726,0.00013351702,0.057282805,1.0,1.0,,0,1
1.4874792,0.0042634513,-0.0007609129,-1.4505583,0.006249061,0.00011460711,0.059084058,1.0,1.0,,0,1
1.5025042,0.0041304193,-0.0007623285,-1.465737,0.006118843,9.659605e-05,0.060796227,1.0,1.0,,0,1
1.5175292,0.004000077,-0.00076171197,-1.4809024,0.0059883664,7.964217e-05,0.062416565,0.99999994,1.0,,0,1
1.5325543,0.003872266,-0.000759786,-1.4960536,0.0058575966,6.393161e-05,0.06394468,1.0,1.0,,0,1
1.5475793,0.0037469715,-0.00075614825,-1.5111917,0.005726573,4.9608945e-05,0.06537842,1.0,1.0,,0,1
1.5626044,0.003624158,-0.0007505659,-1.5263155,0.005595312,3.6836434e-05,0.06671736,1.0,1.0,,0,1
1.5776294,0.003503846,-0.00074344315,-1.541424,0.005464003,2.575419e-05,0.0679618,1.0,1.0,,0,1
1.5926545,0.0033859406,-0.0007343702,-1.5565163,0.005332545,1.6505146e-05,0.06911157,1.0,1.0,,0,1
1.6076795,0.0032701716,-0.00072400086,-1.5715944,0.005200718,9.193559e-06,0.07016597,0.9999998,1.0,,0,1
1.6227045,0.0031565502,-0.00071169063,-1.5866569,0.00506854,3.944776e-06,0.071126685,0.9999999,1.0,,0,1
1.6377295,0.00304541,-0.00069789216,-1.6017034,0.004936697,8.559641e-07,0.071992956,0.99999994,1.0,,0,1
1.6527547,0.0029365923,-0.0006825626,-1.6167337,0.004805038,2.1797778e-08,0.07276775,0.99999994,1.0,,0,1
1.6677797,0.0028295852,-0.0006653704,-1.6317482,0.004672792,1.5183336e-06,0.07345007,0.9999999,1.0,,0,1
1.6828047,0.0027250834,-0.0006466117,-1.6467457,0.0045412155,5.4161546e-06,0.07404214,0.9999999,1.0,,0,1
1.6978297,0.0026227208,-0.00062660687,-1.6617274,0.0044098706,1.1771504e-05,0.07454504,1.0,1.0,,0,1
1.7128547,0.0025221491,-0.0006048791,-1.6766917,0.0042782044,2.062916e-05,0.07496028,1.0,1.0,,0,1
1.7278799,0.002423714,-0.0005817991,-1.6916407,0.0041469424,3.2031523e-05,0.07528932,1.0,1.0,,0,1
1.7429049,0.0023273611,-0.00055712834,-1.706571,0.0040160553,4.5986566e-05,0.07553429,1.0,1.0,,0,1
1.7579299,0.0022329902,-0.00053121895,-1.7214854,0.003885531,6.2519284e-05,0.07569631,0.99999994,1.0,,0,1
1.772955,0.0021407166,-0.0005037561,-1.7363838,0.003755627,8.161922e-05,0.07577755,0.9999999,1.0,,0,1
1.78798,0.0020503057,-0.0004751403,-1.7512637,0.0036260942,0.000103284336,0.07577996,0.99999994,1.0,,0,1
1.803005,0.0019616326,-0.0004453417,-1.7661276,0.003496816,0.00012748191,0.07570598,0.99999994,1.0,,0,1
1.8180301,0.0018751519,-0.00041392818,-1.7809736,0.00336864,0.00015421935,0.07555674,0.99999994,1.0,,0,1
1.8330551,0.0017904527,-0.00038164295,-1.7958037,0.0032410552,0.0001834115,0.07533468,1.0,1.0,,0,1
1.8480802,0.0017077317,-0.00034816377,-1.8106169,0.0031144859,0.00021502923,0.07504229,1.0,1.0,,0,1
1.8631052,0.0016265269,-0.00031335466,-1.825413,0.0029882041,0.0002490207,0.07468129,1.0,1.0,,0,1
1.8781302,0.0015472537,-0.00027740933,-1.8401922,0.002863109,0.00028530395,0.07425454,0.99999994,1.0,,0,1
1.8931553,0.0014697751,-0.00024067052,-1.8549547,0.00273912,0.00032382217,0.07376354,0.9999999,1.0,,0,1
1.9081804,0.0013942579,-0.00020289794,-1.869701,0.0026166677,0.00036448942,0.07321045,0.99999994,1.0,,0,1
1.9232054,0.0013202596,-0.00016413815,-1.8844303,0.002495085,0.00040719818,0.07259788,1.0,1.0,,0,1
1.9382304,0.0012482749,-0.00012429431,-1.8991439,0.0023754658,0.0004518923,0.071928054,1.0,1.0,,0,1
1.9532554,0.0011777217,-8.384697e-05,-1.9138422,0.0022569185,0.0004984845,0.07120245,0.99999994,1.0,,0,1
1.9682806,0.0011090292,-4.240498e-05,-1.9285228,0.0021404382,0.0005467852,0.07042469,1.0,1.0,,0,1
1.9833056,0.0010420177,-4.0978193e-07,-1.9431887,0.0020259228,0.00059676846,0.06959582,1.0,1.0,,0,1
1.9983306,0.000976569,4.248321e-05,-1.9578385,0.0019133899,0.0006482726,0.06871835,0.99999994,1.0,,0,1
2.0133557,0.0009131124,8.584745e-05,-1.9724739,0.0018039681,0.0007012135,0.06779442,1.0,1.0,,0,1
2.0283806,0.0008509001,0.00012993626,-1.9870931,0.0016965248,0.0007554587,0.06682632,1.0,1.0,,0,1
2.0434058,0.00079040974,0.00017446466,-2.001697,0.0015923718,0.000810886,0.065816164,1.0,1.0,,0,1
2.0584307,0.0007313201,0.00021981448,-2.016287,0.0014913743,0.00086737616,0.06476571,1.0,1.0,,0,1
2.0734558,0.0006742403,0.00026560389,-2.0308623,0.0013952575,0.00092478207,0.06367768,1.0,1.0,,0,1
2.088481,0.00061846245,0.0003118012,-2.0454226,0.0013032483,0.000982973,0.06255385,1.0,1.0,,0,1
2.1035058,0.00056429394,0.00035806932,-2.0599697,0.0012166321,0.0010418771,0.06139578,1.0,1.0,,0,1
2.118531,0.00051156804,0.00040495768,-2.074503,0.0011361323,0.0011013395,0.06020548,1.0,1.0,,0,1
2.133556,0.00046044867,0.00045216456,-2.0890217,0.0010630558,0.0011611843,0.058985822,1.0,1.0,,0,1
2.148581,0.00041093584,0.0004994534,-2.1035285,0.0009984786,0.0012213329,0.057737987,1.0,1.0,,1,1
2.1636062,0.0003629364,0.00054723397,-2.1180224,0.00094370486,0.0012816812,0.056463514,1.0,1.0,,0,1
2.178631,0.00031610206,0.0005947808,-2.1325026,0.0008990518,0.0013420039,0.05516539,1.0,1.0,,0,1
2.1936562,0.00027073734,0.00064269267,-2.1469705,0.0008666073,0.0014022716,0.05384449,1.0,1.0,,0,1
2.208681,0.00022688508,0.0006903885,-2.161427,0.00084686157,0.0014623352,0.05250284,1.0,1.0,,0,1
2.2237062,0.000184807,0.0007385891,-2.1758716,0.0008409749,0.0015220629,0.051142123,1.0,1.0,,0,1
2.2387311,0.00014362391,0.00078668445,-2.1903043,0.00084725796,0.0015813785,0.049763944,1.0,1.0,,0,1
2.2537563,0.00010396261,0.0008342834,-2.2047274,0.0008651998,0.0016401281,0.04837009,0.99999994,1.0,,0,1
2.2687814,6.581005e-05,0.00088217016,-2.219138,0.00089417765,0.0016982147,0.046962075,0.99999994,1.0,,0,1
2.2838063,2.8891489e-05,0.000929798,-2.2335386,0.0009320346,0.0017554734,0.045541998,1.0,1.0,,0,1
2.2988315,-6.568618e-06,0.0009773672,-2.2479286,0.0009774787,0.0018118696,0.044110727,1.0,1.0,,0,1
2.3138564,-4.099682e-05,0.0010244753,-2.262309,0.0010286649,0.0018673333,0.042669788,1.0,1.0,,0,1
2.3288815,-7.388182e-05,0.0010714522,-2.27668,0.001084574,0.0019216626,0.04122129,1.0,1.0,,0,1
