s,x_0,p_0,res,sigma_min,tau,stable,bif_flag,arc_err,curv,tangent_cos
2.333889961242676,-0.1400117427110672,-0.14456984400749207,0.0006381887942552567,0.13545364141464233,0.1400117427110672,0,0,1.6021052942960523e-05,0.006236356217414141,1.0
2.3439066410064697,-0.14707572758197784,-0.1516152322292328,0.0006676521152257919,0.1425362229347229,0.14707572758197784,0,0,1.576111390022561e-05,0.006133885122835636,1.0
2.3539233207702637,-0.1541401892900467,-0.15866053104400635,0.000696767121553421,0.14961984753608704,0.1541401892900467,0,0,1.5510811863350682e-05,0.006030120421200991,1.0
2.3639400005340576,-0.16120503842830658,-0.16570577025413513,0.0007255412638187408,0.15670430660247803,0.16120503842830658,0,0,1.5266239643096924e-05,0.005925347562879324,1.0
2.3739566802978516,-0.16827057301998138,-0.17275075614452362,0.0007538832724094391,0.16379038989543915,0.16827057301998138,0,0,1.503146813774947e-05,0.005819511134177446,1.0
2.3839733600616455,-0.17533674836158752,-0.179795503616333,0.0007817838340997696,0.17087799310684204,0.17533674836158752,0,0,1.4804477359575685e-05,0.005712766665965319,1.0
2.3939900398254395,-0.18240346014499664,-0.1868402510881424,0.0008092857897281647,0.1779666692018509,0.18240346014499664,0,0,1.4584220480173826e-05,0.00560518866404891,1.0
2.4040067195892334,-0.18947066366672516,-0.19388481974601746,0.0008363537490367889,0.18505650758743286,0.18947066366672516,0,0,1.437329592590686e-05,0.0054967706091701984,1.0
2.4140233993530273,-0.19653844833374023,-0.20092931389808655,0.0008629746735095978,0.19214758276939392,0.19653844833374023,0,0,1.4169292626320384e-05,0.0053876773454248905,1.0
2.4240400791168213,-0.2036067545413971,-0.2079734206199646,0.0008890815079212189,0.1992400884628296,0.2036067545413971,0,0,1.397387677570805e-05,0.0052779545076191425,1.0
2.4340567588806152,-0.21067534387111664,-0.2150176763534546,0.0009148232638835907,0.2063330113887787,0.21067534387111664,0,0,1.3784243492409587e-05,0.005167657043784857,1.0
2.444073438644409,-0.217744380235672,-0.22206155955791473,0.0009400397539138794,0.21342720091342926,0.217744380235672,0,0,1.3602938452095259e-05,0.005056892521679401,1.0
2.454090118408203,-0.2248145192861557,-0.22910554707050323,0.0009646862745285034,0.22052349150180817,0.2248145192861557,0,0,1.3431571460387204e-05,0.004945863038301468,1.0
2.464106798171997,-0.23188479244709015,-0.2361491173505783,0.0009888336062431335,0.227620467543602,0.23188479244709015,0,0,1.3264762856124435e-05,0.0048344493843615055,1.0
2.474123477935791,-0.2389555126428604,-0.24319274723529816,0.0010125115513801575,0.23471827805042267,0.2389555126428604,0,0,1.3106332517054398e-05,0.004722784738987684,1.0
2.484140396118164,-0.2460266500711441,-0.2502363324165344,0.001035694032907486,0.24181696772575378,0.2460266500711441,0,0,1.2954002158949152e-05,0.004610965494066477,1.0
2.494157075881958,-0.2530985176563263,-0.25727981328964233,0.0010582730174064636,0.24891722202301025,0.2530985176563263,0,0,1.2809387953893747e-05,0.004499147646129131,1.0
2.504173755645752,-0.2601701617240906,-0.26432254910469055,0.001080334186553955,0.2560177743434906,0.2601701617240906,0,0,1.2671101103478577e-05,0.004387327004224062,1.0
2.514190435409546,-0.26724326610565186,-0.27136582136154175,0.0011017248034477234,0.26312071084976196,0.26724326610565186,0,0,1.2541584510472603e-05,0.0042755878530442715,1.0
2.52420711517334,-0.27431565523147583,-0.27840858697891235,0.0011227577924728394,0.2702227234840393,0.27431565523147583,0,0,1.2416513527568895e-05,0.004164095502346754,1.0
2.534223794937134,-0.2813890874385834,-0.2854512333869934,0.001143045723438263,0.27732694149017334,0.2813890874385834,0,0,1.2299175978114363e-05,0.004052807576954365,1.0
2.5442404747009277,-0.28846275806427,-0.29249370098114014,0.0011627748608589172,0.2844318151473999,0.28846275806427,0,0,1.2188636901555583e-05,0.003941922448575497,1.0
2.5542571544647217,-0.2955363988876343,-0.2995361089706421,0.001182056963443756,0.29153668880462646,0.2955363988876343,0,0,1.2083569345122669e-05,0.0038314785342663527,0.9999998807907104
2.5642738342285156,-0.30261093378067017,-0.30657827854156494,0.001200556755065918,0.2986435890197754,0.30261093378067017,0,0,1.1987209290964529e-05,0.003721584565937519,1.0
2.5742905139923096,-0.3096854090690613,-0.3136202394962311,0.0012185648083686829,0.3057505786418915,0.3096854090690613,0,0,1.1895346688106656e-05,0.003612292231991887,1.0
2.5843071937561035,-0.31676024198532104,-0.32066234946250916,0.0012360289692878723,0.31285813450813293,0.31676024198532104,0,0,1.1810391697508749e-05,0.003503735875710845,1.0
2.5943238735198975,-0.32383567094802856,-0.3277038633823395,0.0012526586651802063,0.31996747851371765,0.32383567094802856,0,0,1.1731047379726078e-05,0.0033959553111344576,1.0
2.6043405532836914,-0.33091118931770325,-0.3347456455230713,0.0012688636779785156,0.3270767331123352,0.33091118931770325,0,0,1.1658483344945125e-05,0.003289153566583991,1.0
2.6143572330474854,-0.3379875123500824,-0.34178709983825684,0.0012842118740081787,0.33418792486190796,0.3379875123500824,0,0,1.1592231203394476e-05,0.003183352295309305,0.9999999403953552
2.6243739128112793,-0.34506359696388245,-0.34882816672325134,0.0012990161776542664,0.34129902720451355,0.34506359696388245,0,0,1.1531024028954562e-05,0.0030787265859544277,1.0
2.6343905925750732,-0.3521402180194855,-0.3558696508407593,0.0013132914900779724,0.34841078519821167,0.3521402180194855,0,0,1.1476844520075247e-05,0.00297528482042253,1.0
2.644407272338867,-0.359216570854187,-0.36291056871414185,0.0013269484043121338,0.3555225729942322,0.359216570854187,0,0,1.1426821401983034e-05,0.002873204415664077,1.0
2.6544241905212402,-0.3662939667701721,-0.36995160579681396,0.0013397634029388428,0.3626363277435303,0.3662939667701721,0,0,1.1382940101611894e-05,0.0027727012056857347,1.0
2.664440870285034,-0.373370885848999,-0.37699246406555176,0.0013521909713745117,0.3697493076324463,0.373370885848999,0,0,1.1344764061504975e-05,0.002673812909051776,1.0
2.674457550048828,-0.38044852018356323,-0.3840329945087433,0.001363709568977356,0.3768640458583832,0.38044852018356323,0,0,1.1313065442664083e-05,0.002576663391664624,1.0
2.684474229812622,-0.38752618432044983,-0.3910732865333557,0.0013746023178100586,0.38397908210754395,0.38752618432044983,0,0,1.1285816981398966e-05,0.0024814517237246037,1.0
2.694490909576416,-0.3946041464805603,-0.3981139361858368,0.0013849884271621704,0.3910943567752838,0.3946041464805603,0,0,1.1264601198490709e-05,0.0023883485700935125,1.0
2.70450758934021,-0.40168190002441406,-0.4051536023616791,0.001394525170326233,0.39821019768714905,0.40168190002441406,0,0,1.1248203918512445e-05,0.002297518774867058,1.0
2.714524269104004,-0.4087602198123932,-0.41219380497932434,0.001403510570526123,0.40532663464546204,0.4087602198123932,0,0,1.1237011676712427e-05,0.0022091460414230824,1.0
2.724540948867798,-0.4158386290073395,-0.4192333519458771,0.0014116615056991577,0.4124439060688019,0.4158386290073395,0,0,1.1231817552470602e-05,0.002123444341123104,1.0
2.734557628631592,-0.42291709780693054,-0.4262731075286865,0.0014193058013916016,0.41956108808517456,0.42291709780693054,0,0,1.1231018106627744e-05,0.0020406085532158613,1.0
2.7445743083953857,-0.4299958050251007,-0.43331271409988403,0.0014262497425079346,0.4266788959503174,0.4299958050251007,0,0,1.1235013516852632e-05,0.001960944849997759,1.0
2.7545909881591797,-0.4370746612548828,-0.44035232067108154,0.0014325827360153198,0.4337970018386841,0.4370746612548828,0,0,1.1244205779803451e-05,0.001884621917270124,1.0
2.7646076679229736,-0.44415345788002014,-0.4473913013935089,0.0014380961656570435,0.44091561436653137,0.44415345788002014,0,0,1.1259000530117191e-05,0.001811967696994543,1.0
2.7746243476867676,-0.4512327015399933,-0.45443055033683777,0.0014429688453674316,0.4480348527431488,0.4512327015399933,0,0,1.1279009413556196e-05,0.0017432869644835591,1.0
2.7846410274505615,-0.4583114981651306,-0.46146923303604126,0.0014472156763076782,0.45515376329421997,0.4583114981651306,0,0,1.1301841368549503e-05,0.0016788351349532604,1.0
2.7946577072143555,-0.46539098024368286,-0.46850836277008057,0.0014508068561553955,0.46227359771728516,0.46539098024368286,0,0,1.133111618401017e-05,0.0016189423622563481,1.0
2.8046746253967285,-0.47247031331062317,-0.47554710507392883,0.001453682780265808,0.4693935215473175,0.47247031331062317,0,0,1.136404443968786e-05,0.0015639275079593062,0.9999999403953552
2.8146913051605225,-0.4795496463775635,-0.48258575797080994,0.0014559626579284668,0.476513534784317,0.4795496463775635,0,0,1.1402254131098744e-05,0.0015140792820602655,1.0
